fecha,municipio,colonia,dia_semana,hora,mes,cutzamala_pct,riesgo_municipio,reportes_7d,tandeo
2024-08-08,Nicolás Romero,La Colmena,3,10,8,33.92,0.85,5,1
2024-08-08,Nicolás Romero,San José el Vidrio,3,19,8,33.92,0.85,9,1
2024-08-08,Nicolás Romero,Loma del Río,3,20,8,33.92,0.85,11,1
2024-08-08,Ecatepec,Ciudad Azteca,3,17,8,33.92,0.8,9,1
2024-08-08,Ecatepec,San Cristóbal,3,19,8,33.92,0.8,3,0
2024-08-08,Ecatepec,Las Américas,3,16,8,33.92,0.8,13,0
2024-08-08,Chimalhuacán,San Lorenzo,3,14,8,33.92,0.78,14,1
2024-08-08,Chimalhuacán,Xochiaca,3,11,8,33.92,0.78,7,0
2024-08-08,Naucalpan,El Molinito,3,10,8,33.92,0.7,8,0
2024-08-08,Naucalpan,San Mateo,3,9,8,33.92,0.7,7,0
2024-08-08,Tlalnepantla,San Juan Ixhuatepec,3,14,8,33.92,0.66,7,1
2024-08-08,Tlalnepantla,La Loma,3,9,8,33.92,0.66,6,1
2024-08-08,Tecámac,Ojo de Agua,3,6,8,33.92,0.58,4,1
2024-08-08,Cuautitlán Izcalli,La Perla,3,9,8,33.92,0.52,1,0
2024-08-08,Iztapalapa (CDMX),San Lorenzo Tezonco,3,12,8,33.92,0.62,5,1
2024-08-08,Iztapalapa (CDMX),Santa María Aztahuacán,3,12,8,33.92,0.62,11,0
2024-08-08,Tlalpan (CDMX),Padierna,3,7,8,33.92,0.4,3,0
2024-08-08,Coyoacán (CDMX),Los Reyes,3,11,8,33.92,0.3,1,0
2024-08-09,Nicolás Romero,Lomas de San Miguel,4,10,8,33.92,0.85,5,1
2024-08-09,Nicolás Romero,Progreso Industrial,4,9,8,33.92,0.85,10,1
2024-08-09,Nicolás Romero,La Colmena,4,11,8,33.92,0.85,6,1
2024-08-09,Nicolás Romero,San José el Vidrio,4,13,8,33.92,0.85,7,1
2024-08-09,Nicolás Romero,Loma del Río,4,20,8,33.92,0.85,5,0
2024-08-09,Ecatepec,Ciudad Azteca,4,18,8,33.92,0.8,11,1
2024-08-09,Ecatepec,San Cristóbal,4,11,8,33.92,0.8,12,1
2024-08-09,Ecatepec,Las Américas,4,13,8,33.92,0.8,11,1
2024-08-09,Chimalhuacán,San Lorenzo,4,10,8,33.92,0.78,6,1
2024-08-09,Chimalhuacán,Xochiaca,4,7,8,33.92,0.78,6,0
2024-08-09,Naucalpan,El Molinito,4,17,8,33.92,0.7,10,0
2024-08-09,Naucalpan,San Mateo,4,7,8,33.92,0.7,6,1
2024-08-09,Tlalnepantla,San Juan Ixhuatepec,4,17,8,33.92,0.66,12,1
2024-08-09,Tlalnepantla,La Loma,4,21,8,33.92,0.66,8,1
2024-08-09,Tecámac,Ojo de Agua,4,17,8,33.92,0.58,2,1
2024-08-09,Cuautitlán Izcalli,La Perla,4,17,8,33.92,0.52,4,0
2024-08-09,Iztapalapa (CDMX),San Lorenzo Tezonco,4,15,8,33.92,0.62,6,0
2024-08-09,Iztapalapa (CDMX),Santa María Aztahuacán,4,14,8,33.92,0.62,5,1
2024-08-09,Tlalpan (CDMX),Padierna,4,21,8,33.92,0.4,0,0
2024-08-09,Coyoacán (CDMX),Los Reyes,4,14,8,33.92,0.3,1,0
2024-08-10,Nicolás Romero,Lomas de San Miguel,5,12,8,33.92,0.85,9,1
2024-08-10,Nicolás Romero,Progreso Industrial,5,21,8,33.92,0.85,9,0
2024-08-10,Nicolás Romero,La Colmena,5,16,8,33.92,0.85,6,1
2024-08-10,Nicolás Romero,San José el Vidrio,5,20,8,33.92,0.85,10,0
2024-08-10,Nicolás Romero,Loma del Río,5,11,8,33.92,0.85,8,1
2024-08-10,Ecatepec,Ciudad Azteca,5,19,8,33.92,0.8,12,1
2024-08-10,Ecatepec,San Cristóbal,5,16,8,33.92,0.8,9,0
2024-08-10,Ecatepec,Las Américas,5,17,8,33.92,0.8,14,0
2024-08-10,Chimalhuacán,San Lorenzo,5,6,8,33.92,0.78,7,1
2024-08-10,Chimalhuacán,Xochiaca,5,12,8,33.92,0.78,10,1
2024-08-10,Naucalpan,El Molinito,5,10,8,33.92,0.7,5,0
2024-08-10,Naucalpan,San Mateo,5,9,8,33.92,0.7,11,0
2024-08-10,Tlalnepantla,San Juan Ixhuatepec,5,7,8,33.92,0.66,7,1
2024-08-10,Tlalnepantla,La Loma,5,10,8,33.92,0.66,7,0
2024-08-10,Tecámac,Ojo de Agua,5,11,8,33.92,0.58,3,0
2024-08-10,Cuautitlán Izcalli,La Perla,5,7,8,33.92,0.52,3,1
2024-08-10,Iztapalapa (CDMX),San Lorenzo Tezonco,5,9,8,33.92,0.62,2,0
2024-08-10,Iztapalapa (CDMX),Santa María Aztahuacán,5,7,8,33.92,0.62,5,1
2024-08-10,Tlalpan (CDMX),Padierna,5,19,8,33.92,0.4,2,0
2024-08-10,Coyoacán (CDMX),Los Reyes,5,17,8,33.92,0.3,0,0
2024-08-11,Nicolás Romero,Lomas de San Miguel,6,21,8,33.92,0.85,8,1
2024-08-11,Nicolás Romero,Progreso Industrial,6,16,8,33.92,0.85,12,1
2024-08-11,Nicolás Romero,La Colmena,6,21,8,33.92,0.85,11,1
2024-08-11,Nicolás Romero,San José el Vidrio,6,20,8,33.92,0.85,10,1
2024-08-11,Nicolás Romero,Loma del Río,6,11,8,33.92,0.85,11,1
2024-08-11,Ecatepec,Ciudad Azteca,6,21,8,33.92,0.8,9,1
2024-08-11,Ecatepec,San Cristóbal,6,19,8,33.92,0.8,8,0
2024-08-11,Ecatepec,Las Américas,6,7,8,33.92,0.8,8,1
2024-08-11,Chimalhuacán,San Lorenzo,6,19,8,33.92,0.78,8,0
2024-08-11,Chimalhuacán,Xochiaca,6,20,8,33.92,0.78,9,1
2024-08-11,Naucalpan,El Molinito,6,15,8,33.92,0.7,4,0
2024-08-11,Naucalpan,San Mateo,6,12,8,33.92,0.7,4,0
2024-08-11,Tlalnepantla,San Juan Ixhuatepec,6,12,8,33.92,0.66,8,0
2024-08-11,Tlalnepantla,La Loma,6,8,8,33.92,0.66,8,1
2024-08-11,Tecámac,Ojo de Agua,6,20,8,33.92,0.58,7,0
2024-08-11,Cuautitlán Izcalli,La Perla,6,7,8,33.92,0.52,6,1
2024-08-11,Iztapalapa (CDMX),San Lorenzo Tezonco,6,9,8,33.92,0.62,5,0
2024-08-11,Iztapalapa (CDMX),Santa María Aztahuacán,6,11,8,33.92,0.62,5,1
2024-08-11,Tlalpan (CDMX),Padierna,6,17,8,33.92,0.4,2,0
2024-08-11,Coyoacán (CDMX),Los Reyes,6,12,8,33.92,0.3,2,0
2024-08-12,Nicolás Romero,Lomas de San Miguel,0,21,8,35.27,0.85,10,1
2024-08-12,Nicolás Romero,Progreso Industrial,0,9,8,35.27,0.85,12,1
2024-08-12,Nicolás Romero,La Colmena,0,19,8,35.27,0.85,13,1
2024-08-12,Nicolás Romero,San José el Vidrio,0,8,8,35.27,0.85,19,1
2024-08-12,Nicolás Romero,Loma del Río,0,6,8,35.27,0.85,7,0
2024-08-12,Ecatepec,Ciudad Azteca,0,10,8,35.27,0.8,9,1
2024-08-12,Ecatepec,San Cristóbal,0,13,8,35.27,0.8,11,1
2024-08-12,Ecatepec,Las Américas,0,15,8,35.27,0.8,7,1
2024-08-12,Chimalhuacán,San Lorenzo,0,12,8,35.27,0.78,7,1
2024-08-12,Chimalhuacán,Xochiaca,0,16,8,35.27,0.78,7,1
2024-08-12,Naucalpan,El Molinito,0,18,8,35.27,0.7,6,1
2024-08-12,Naucalpan,San Mateo,0,14,8,35.27,0.7,9,1
2024-08-12,Tlalnepantla,San Juan Ixhuatepec,0,20,8,35.27,0.66,5,0
2024-08-12,Tlalnepantla,La Loma,0,19,8,35.27,0.66,3,0
2024-08-12,Tecámac,Ojo de Agua,0,15,8,35.27,0.58,3,0
2024-08-12,Cuautitlán Izcalli,La Perla,0,7,8,35.27,0.52,3,0
2024-08-12,Iztapalapa (CDMX),San Lorenzo Tezonco,0,16,8,35.27,0.62,11,0
2024-08-12,Iztapalapa (CDMX),Santa María Aztahuacán,0,10,8,35.27,0.62,7,1
2024-08-12,Tlalpan (CDMX),Padierna,0,21,8,35.27,0.4,0,1
2024-08-12,Coyoacán (CDMX),Los Reyes,0,19,8,35.27,0.3,4,0
2024-08-13,Nicolás Romero,Lomas de San Miguel,1,9,8,35.27,0.85,10,1
2024-08-13,Nicolás Romero,Progreso Industrial,1,21,8,35.27,0.85,12,0
2024-08-13,Nicolás Romero,La Colmena,1,15,8,35.27,0.85,6,0
2024-08-13,Nicolás Romero,San José el Vidrio,1,8,8,35.27,0.85,8,1
2024-08-13,Nicolás Romero,Loma del Río,1,13,8,35.27,0.85,14,1
2024-08-13,Ecatepec,Ciudad Azteca,1,9,8,35.27,0.8,14,1
2024-08-13,Ecatepec,San Cristóbal,1,11,8,35.27,0.8,12,1
2024-08-13,Ecatepec,Las Américas,1,9,8,35.27,0.8,14,1
2024-08-13,Chimalhuacán,San Lorenzo,1,21,8,35.27,0.78,11,1
2024-08-13,Chimalhuacán,Xochiaca,1,12,8,35.27,0.78,15,0
2024-08-13,Naucalpan,El Molinito,1,14,8,35.27,0.7,7,0
2024-08-13,Naucalpan,San Mateo,1,21,8,35.27,0.7,6,1
2024-08-13,Tlalnepantla,San Juan Ixhuatepec,1,17,8,35.27,0.66,7,1
2024-08-13,Tlalnepantla,La Loma,1,17,8,35.27,0.66,5,1
2024-08-13,Tecámac,Ojo de Agua,1,11,8,35.27,0.58,9,0
2024-08-13,Cuautitlán Izcalli,La Perla,1,14,8,35.27,0.52,2,0
2024-08-13,Iztapalapa (CDMX),San Lorenzo Tezonco,1,15,8,35.27,0.62,8,1
2024-08-13,Iztapalapa (CDMX),Santa María Aztahuacán,1,10,8,35.27,0.62,3,1
2024-08-13,Tlalpan (CDMX),Padierna,1,16,8,35.27,0.4,0,0
2024-08-13,Coyoacán (CDMX),Los Reyes,1,7,8,35.27,0.3,1,0
2024-08-14,Nicolás Romero,Lomas de San Miguel,2,19,8,35.27,0.85,10,1
2024-08-14,Nicolás Romero,Progreso Industrial,2,14,8,35.27,0.85,11,1
2024-08-14,Nicolás Romero,La Colmena,2,20,8,35.27,0.85,8,1
2024-08-14,Nicolás Romero,San José el Vidrio,2,19,8,35.27,0.85,8,1
2024-08-14,Nicolás Romero,Loma del Río,2,12,8,35.27,0.85,3,1
2024-08-14,Ecatepec,Ciudad Azteca,2,13,8,35.27,0.8,14,1
2024-08-14,Ecatepec,San Cristóbal,2,16,8,35.27,0.8,10,0
2024-08-14,Ecatepec,Las Américas,2,6,8,35.27,0.8,4,1
2024-08-14,Chimalhuacán,San Lorenzo,2,21,8,35.27,0.78,9,1
2024-08-14,Chimalhuacán,Xochiaca,2,17,8,35.27,0.78,5,0
2024-08-14,Naucalpan,El Molinito,2,20,8,35.27,0.7,15,1
2024-08-14,Naucalpan,San Mateo,2,21,8,35.27,0.7,6,0
2024-08-14,Tlalnepantla,San Juan Ixhuatepec,2,7,8,35.27,0.66,6,0
2024-08-14,Tlalnepantla,La Loma,2,7,8,35.27,0.66,6,1
2024-08-14,Tecámac,Ojo de Agua,2,18,8,35.27,0.58,5,0
2024-08-14,Cuautitlán Izcalli,La Perla,2,15,8,35.27,0.52,4,0
2024-08-14,Iztapalapa (CDMX),San Lorenzo Tezonco,2,15,8,35.27,0.62,5,0
2024-08-14,Iztapalapa (CDMX),Santa María Aztahuacán,2,6,8,35.27,0.62,8,1
2024-08-14,Tlalpan (CDMX),Padierna,2,9,8,35.27,0.4,2,0
2024-08-14,Coyoacán (CDMX),Los Reyes,2,12,8,35.27,0.3,3,0
2024-08-15,Nicolás Romero,Lomas de San Miguel,3,6,8,35.27,0.85,3,1
2024-08-15,Nicolás Romero,Progreso Industrial,3,19,8,35.27,0.85,7,1
2024-08-15,Nicolás Romero,La Colmena,3,13,8,35.27,0.85,5,1
2024-08-15,Nicolás Romero,San José el Vidrio,3,13,8,35.27,0.85,13,1
2024-08-15,Nicolás Romero,Loma del Río,3,6,8,35.27,0.85,11,0
2024-08-15,Ecatepec,Ciudad Azteca,3,9,8,35.27,0.8,10,1
2024-08-15,Ecatepec,San Cristóbal,3,15,8,35.27,0.8,13,0
2024-08-15,Ecatepec,Las Américas,3,20,8,35.27,0.8,7,1
2024-08-15,Chimalhuacán,San Lorenzo,3,21,8,35.27,0.78,8,0
2024-08-15,Chimalhuacán,Xochiaca,3,18,8,35.27,0.78,4,0
2024-08-15,Naucalpan,El Molinito,3,16,8,35.27,0.7,6,0
2024-08-15,Naucalpan,San Mateo,3,7,8,35.27,0.7,6,1
2024-08-15,Tlalnepantla,San Juan Ixhuatepec,3,15,8,35.27,0.66,5,0
2024-08-15,Tlalnepantla,La Loma,3,12,8,35.27,0.66,7,0
2024-08-15,Tecámac,Ojo de Agua,3,21,8,35.27,0.58,3,0
2024-08-15,Cuautitlán Izcalli,La Perla,3,20,8,35.27,0.52,3,0
2024-08-15,Iztapalapa (CDMX),San Lorenzo Tezonco,3,15,8,35.27,0.62,2,0
2024-08-15,Iztapalapa (CDMX),Santa María Aztahuacán,3,17,8,35.27,0.62,7,1
2024-08-15,Tlalpan (CDMX),Padierna,3,19,8,35.27,0.4,0,0
2024-08-15,Coyoacán (CDMX),Los Reyes,3,8,8,35.27,0.3,1,0
2024-08-16,Nicolás Romero,Lomas de San Miguel,4,8,8,35.27,0.85,10,1
2024-08-16,Nicolás Romero,Progreso Industrial,4,21,8,35.27,0.85,7,0
2024-08-16,Nicolás Romero,La Colmena,4,14,8,35.27,0.85,5,1
2024-08-16,Nicolás Romero,San José el Vidrio,4,11,8,35.27,0.85,5,1
2024-08-16,Nicolás Romero,Loma del Río,4,6,8,35.27,0.85,8,0
2024-08-16,Ecatepec,Ciudad Azteca,4,19,8,35.27,0.8,12,1
2024-08-16,Ecatepec,San Cristóbal,4,20,8,35.27,0.8,5,1
2024-08-16,Ecatepec,Las Américas,4,12,8,35.27,0.8,13,1
2024-08-16,Chimalhuacán,San Lorenzo,4,10,8,35.27,0.78,10,1
2024-08-16,Chimalhuacán,Xochiaca,4,15,8,35.27,0.78,7,0
2024-08-16,Naucalpan,El Molinito,4,13,8,35.27,0.7,2,1
2024-08-16,Naucalpan,San Mateo,4,17,8,35.27,0.7,3,1
2024-08-16,Tlalnepantla,San Juan Ixhuatepec,4,20,8,35.27,0.66,3,1
2024-08-16,Tlalnepantla,La Loma,4,7,8,35.27,0.66,6,0
2024-08-16,Tecámac,Ojo de Agua,4,13,8,35.27,0.58,6,0
2024-08-16,Cuautitlán Izcalli,La Perla,4,11,8,35.27,0.52,3,1
2024-08-16,Iztapalapa (CDMX),San Lorenzo Tezonco,4,9,8,35.27,0.62,2,0
2024-08-16,Iztapalapa (CDMX),Santa María Aztahuacán,4,20,8,35.27,0.62,4,0
2024-08-16,Tlalpan (CDMX),Padierna,4,14,8,35.27,0.4,2,0
2024-08-16,Coyoacán (CDMX),Los Reyes,4,15,8,35.27,0.3,1,0
2024-08-17,Nicolás Romero,Lomas de San Miguel,5,6,8,35.27,0.85,10,1
2024-08-17,Nicolás Romero,Progreso Industrial,5,13,8,35.27,0.85,7,1
2024-08-17,Nicolás Romero,La Colmena,5,20,8,35.27,0.85,6,1
2024-08-17,Nicolás Romero,San José el Vidrio,5,9,8,35.27,0.85,8,1
2024-08-17,Nicolás Romero,Loma del Río,5,19,8,35.27,0.85,4,1
2024-08-17,Ecatepec,Ciudad Azteca,5,20,8,35.27,0.8,11,1
2024-08-17,Ecatepec,San Cristóbal,5,11,8,35.27,0.8,0,1
2024-08-17,Ecatepec,Las Américas,5,8,8,35.27,0.8,9,1
2024-08-17,Chimalhuacán,San Lorenzo,5,20,8,35.27,0.78,10,1
2024-08-17,Chimalhuacán,Xochiaca,5,14,8,35.27,0.78,8,0
2024-08-17,Naucalpan,El Molinito,5,10,8,35.27,0.7,7,1
2024-08-17,Naucalpan,San Mateo,5,6,8,35.27,0.7,6,1
2024-08-17,Tlalnepantla,San Juan Ixhuatepec,5,18,8,35.27,0.66,3,1
2024-08-17,Tlalnepantla,La Loma,5,8,8,35.27,0.66,3,1
2024-08-17,Tecámac,Ojo de Agua,5,12,8,35.27,0.58,1,0
2024-08-17,Cuautitlán Izcalli,La Perla,5,19,8,35.27,0.52,2,0
2024-08-17,Iztapalapa (CDMX),San Lorenzo Tezonco,5,6,8,35.27,0.62,7,1
2024-08-17,Iztapalapa (CDMX),Santa María Aztahuacán,5,18,8,35.27,0.62,7,0
2024-08-17,Tlalpan (CDMX),Padierna,5,10,8,35.27,0.4,1,0
2024-08-17,Coyoacán (CDMX),Los Reyes,5,16,8,35.27,0.3,0,0
2024-08-18,Nicolás Romero,Lomas de San Miguel,6,10,8,35.27,0.85,4,1
2024-08-18,Nicolás Romero,Progreso Industrial,6,17,8,35.27,0.85,9,0
2024-08-18,Nicolás Romero,La Colmena,6,14,8,35.27,0.85,9,0
2024-08-18,Nicolás Romero,San José el Vidrio,6,20,8,35.27,0.85,8,1
2024-08-18,Nicolás Romero,Loma del Río,6,6,8,35.27,0.85,6,1
2024-08-18,Ecatepec,Ciudad Azteca,6,6,8,35.27,0.8,11,0
2024-08-18,Ecatepec,San Cristóbal,6,16,8,35.27,0.8,5,1
2024-08-18,Ecatepec,Las Américas,6,18,8,35.27,0.8,10,1
2024-08-18,Chimalhuacán,San Lorenzo,6,6,8,35.27,0.78,3,0
2024-08-18,Chimalhuacán,Xochiaca,6,21,8,35.27,0.78,7,0
2024-08-18,Naucalpan,El Molinito,6,18,8,35.27,0.7,6,1
2024-08-18,Naucalpan,San Mateo,6,12,8,35.27,0.7,2,1
2024-08-18,Tlalnepantla,San Juan Ixhuatepec,6,10,8,35.27,0.66,11,1
2024-08-18,Tlalnepantla,La Loma,6,8,8,35.27,0.66,4,0
2024-08-18,Tecámac,Ojo de Agua,6,11,8,35.27,0.58,8,0
2024-08-18,Cuautitlán Izcalli,La Perla,6,10,8,35.27,0.52,2,0
2024-08-18,Iztapalapa (CDMX),San Lorenzo Tezonco,6,16,8,35.27,0.62,3,1
2024-08-18,Iztapalapa (CDMX),Santa María Aztahuacán,6,15,8,35.27,0.62,5,1
2024-08-18,Tlalpan (CDMX),Padierna,6,7,8,35.27,0.4,1,0
2024-08-18,Coyoacán (CDMX),Los Reyes,6,11,8,35.27,0.3,0,0
2024-08-19,Nicolás Romero,Lomas de San Miguel,0,21,8,36.61,0.85,8,1
2024-08-19,Nicolás Romero,Progreso Industrial,0,14,8,36.61,0.85,8,1
2024-08-19,Nicolás Romero,La Colmena,0,16,8,36.61,0.85,11,1
2024-08-19,Nicolás Romero,San José el Vidrio,0,17,8,36.61,0.85,11,1
2024-08-19,Nicolás Romero,Loma del Río,0,13,8,36.61,0.85,12,0
2024-08-19,Ecatepec,Ciudad Azteca,0,18,8,36.61,0.8,7,1
2024-08-19,Ecatepec,San Cristóbal,0,16,8,36.61,0.8,13,1
2024-08-19,Ecatepec,Las Américas,0,16,8,36.61,0.8,10,0
2024-08-19,Chimalhuacán,San Lorenzo,0,21,8,36.61,0.78,7,0
2024-08-19,Chimalhuacán,Xochiaca,0,16,8,36.61,0.78,8,1
2024-08-19,Naucalpan,El Molinito,0,19,8,36.61,0.7,6,0
2024-08-19,Naucalpan,San Mateo,0,17,8,36.61,0.7,5,1
2024-08-19,Tlalnepantla,San Juan Ixhuatepec,0,8,8,36.61,0.66,8,0
2024-08-19,Tlalnepantla,La Loma,0,9,8,36.61,0.66,3,1
2024-08-19,Tecámac,Ojo de Agua,0,12,8,36.61,0.58,3,0
2024-08-19,Cuautitlán Izcalli,La Perla,0,14,8,36.61,0.52,8,1
2024-08-19,Iztapalapa (CDMX),San Lorenzo Tezonco,0,6,8,36.61,0.62,7,1
2024-08-19,Iztapalapa (CDMX),Santa María Aztahuacán,0,6,8,36.61,0.62,12,0
2024-08-19,Tlalpan (CDMX),Padierna,0,14,8,36.61,0.4,1,0
2024-08-19,Coyoacán (CDMX),Los Reyes,0,10,8,36.61,0.3,0,0
2024-08-20,Nicolás Romero,Lomas de San Miguel,1,18,8,36.61,0.85,10,0
2024-08-20,Nicolás Romero,Progreso Industrial,1,15,8,36.61,0.85,20,0
2024-08-20,Nicolás Romero,La Colmena,1,6,8,36.61,0.85,13,1
2024-08-20,Nicolás Romero,San José el Vidrio,1,12,8,36.61,0.85,7,1
2024-08-20,Nicolás Romero,Loma del Río,1,13,8,36.61,0.85,6,1
2024-08-20,Ecatepec,Ciudad Azteca,1,18,8,36.61,0.8,4,1
2024-08-20,Ecatepec,San Cristóbal,1,19,8,36.61,0.8,12,1
2024-08-20,Ecatepec,Las Américas,1,8,8,36.61,0.8,7,1
2024-08-20,Chimalhuacán,San Lorenzo,1,11,8,36.61,0.78,5,1
2024-08-20,Chimalhuacán,Xochiaca,1,15,8,36.61,0.78,10,1
2024-08-20,Naucalpan,El Molinito,1,18,8,36.61,0.7,10,0
2024-08-20,Naucalpan,San Mateo,1,6,8,36.61,0.7,7,1
2024-08-20,Tlalnepantla,San Juan Ixhuatepec,1,9,8,36.61,0.66,10,1
2024-08-20,Tlalnepantla,La Loma,1,12,8,36.61,0.66,5,0
2024-08-20,Tecámac,Ojo de Agua,1,10,8,36.61,0.58,7,1
2024-08-20,Cuautitlán Izcalli,La Perla,1,11,8,36.61,0.52,2,0
2024-08-20,Iztapalapa (CDMX),San Lorenzo Tezonco,1,11,8,36.61,0.62,5,0
2024-08-20,Iztapalapa (CDMX),Santa María Aztahuacán,1,11,8,36.61,0.62,2,0
2024-08-20,Tlalpan (CDMX),Padierna,1,16,8,36.61,0.4,5,0
2024-08-20,Coyoacán (CDMX),Los Reyes,1,21,8,36.61,0.3,1,0
2024-08-21,Nicolás Romero,Lomas de San Miguel,2,18,8,36.61,0.85,6,1
2024-08-21,Nicolás Romero,Progreso Industrial,2,21,8,36.61,0.85,9,1
2024-08-21,Nicolás Romero,La Colmena,2,7,8,36.61,0.85,7,1
2024-08-21,Nicolás Romero,San José el Vidrio,2,20,8,36.61,0.85,6,0
2024-08-21,Nicolás Romero,Loma del Río,2,10,8,36.61,0.85,13,1
2024-08-21,Ecatepec,Ciudad Azteca,2,14,8,36.61,0.8,8,1
2024-08-21,Ecatepec,San Cristóbal,2,15,8,36.61,0.8,5,1
2024-08-21,Ecatepec,Las Américas,2,11,8,36.61,0.8,11,0
2024-08-21,Chimalhuacán,San Lorenzo,2,20,8,36.61,0.78,4,1
2024-08-21,Chimalhuacán,Xochiaca,2,21,8,36.61,0.78,16,1
2024-08-21,Naucalpan,El Molinito,2,14,8,36.61,0.7,6,0
2024-08-21,Naucalpan,San Mateo,2,15,8,36.61,0.7,0,1
2024-08-21,Tlalnepantla,San Juan Ixhuatepec,2,12,8,36.61,0.66,6,0
2024-08-21,Tlalnepantla,La Loma,2,21,8,36.61,0.66,4,0
2024-08-21,Tecámac,Ojo de Agua,2,20,8,36.61,0.58,1,1
2024-08-21,Cuautitlán Izcalli,La Perla,2,11,8,36.61,0.52,4,0
2024-08-21,Iztapalapa (CDMX),San Lorenzo Tezonco,2,21,8,36.61,0.62,8,0
2024-08-21,Iztapalapa (CDMX),Santa María Aztahuacán,2,20,8,36.61,0.62,2,0
2024-08-21,Tlalpan (CDMX),Padierna,2,7,8,36.61,0.4,3,0
2024-08-21,Coyoacán (CDMX),Los Reyes,2,21,8,36.61,0.3,1,0
2024-08-22,Nicolás Romero,Lomas de San Miguel,3,19,8,36.61,0.85,9,1
2024-08-22,Nicolás Romero,Progreso Industrial,3,10,8,36.61,0.85,8,1
2024-08-22,Nicolás Romero,La Colmena,3,10,8,36.61,0.85,18,0
2024-08-22,Nicolás Romero,San José el Vidrio,3,7,8,36.61,0.85,10,0
2024-08-22,Nicolás Romero,Loma del Río,3,15,8,36.61,0.85,11,1
2024-08-22,Ecatepec,Ciudad Azteca,3,12,8,36.61,0.8,7,1
2024-08-22,Ecatepec,San Cristóbal,3,8,8,36.61,0.8,6,0
2024-08-22,Ecatepec,Las Américas,3,10,8,36.61,0.8,12,1
2024-08-22,Chimalhuacán,San Lorenzo,3,15,8,36.61,0.78,6,1
2024-08-22,Chimalhuacán,Xochiaca,3,17,8,36.61,0.78,3,1
2024-08-22,Naucalpan,El Molinito,3,7,8,36.61,0.7,9,1
2024-08-22,Naucalpan,San Mateo,3,13,8,36.61,0.7,0,1
2024-08-22,Tlalnepantla,San Juan Ixhuatepec,3,16,8,36.61,0.66,6,1
2024-08-22,Tlalnepantla,La Loma,3,11,8,36.61,0.66,5,1
2024-08-22,Tecámac,Ojo de Agua,3,11,8,36.61,0.58,4,0
2024-08-22,Cuautitlán Izcalli,La Perla,3,10,8,36.61,0.52,4,0
2024-08-22,Iztapalapa (CDMX),San Lorenzo Tezonco,3,13,8,36.61,0.62,7,0
2024-08-22,Iztapalapa (CDMX),Santa María Aztahuacán,3,18,8,36.61,0.62,1,0
2024-08-22,Tlalpan (CDMX),Padierna,3,16,8,36.61,0.4,0,0
2024-08-22,Coyoacán (CDMX),Los Reyes,3,14,8,36.61,0.3,0,0
2024-08-23,Nicolás Romero,Lomas de San Miguel,4,12,8,36.61,0.85,10,0
2024-08-23,Nicolás Romero,Progreso Industrial,4,6,8,36.61,0.85,6,0
2024-08-23,Nicolás Romero,La Colmena,4,9,8,36.61,0.85,8,1
2024-08-23,Nicolás Romero,San José el Vidrio,4,6,8,36.61,0.85,9,0
2024-08-23,Nicolás Romero,Loma del Río,4,6,8,36.61,0.85,9,1
2024-08-23,Ecatepec,Ciudad Azteca,4,12,8,36.61,0.8,3,1
2024-08-23,Ecatepec,San Cristóbal,4,7,8,36.61,0.8,5,1
2024-08-23,Ecatepec,Las Américas,4,18,8,36.61,0.8,7,0
2024-08-23,Chimalhuacán,San Lorenzo,4,6,8,36.61,0.78,7,1
2024-08-23,Chimalhuacán,Xochiaca,4,19,8,36.61,0.78,9,1
2024-08-23,Naucalpan,El Molinito,4,11,8,36.61,0.7,5,0
2024-08-23,Naucalpan,San Mateo,4,20,8,36.61,0.7,9,0
2024-08-23,Tlalnepantla,San Juan Ixhuatepec,4,16,8,36.61,0.66,4,0
2024-08-23,Tlalnepantla,La Loma,4,7,8,36.61,0.66,4,1
2024-08-23,Tecámac,Ojo de Agua,4,6,8,36.61,0.58,5,1
2024-08-23,Cuautitlán Izcalli,La Perla,4,19,8,36.61,0.52,3,0
2024-08-23,Iztapalapa (CDMX),San Lorenzo Tezonco,4,6,8,36.61,0.62,7,0
2024-08-23,Iztapalapa (CDMX),Santa María Aztahuacán,4,14,8,36.61,0.62,4,1
2024-08-23,Tlalpan (CDMX),Padierna,4,9,8,36.61,0.4,1,0
2024-08-23,Coyoacán (CDMX),Los Reyes,4,6,8,36.61,0.3,2,0
2024-08-24,Nicolás Romero,Lomas de San Miguel,5,9,8,36.61,0.85,10,1
2024-08-24,Nicolás Romero,Progreso Industrial,5,19,8,36.61,0.85,6,1
2024-08-24,Nicolás Romero,La Colmena,5,10,8,36.61,0.85,7,1
2024-08-24,Nicolás Romero,San José el Vidrio,5,15,8,36.61,0.85,11,1
2024-08-24,Nicolás Romero,Loma del Río,5,16,8,36.61,0.85,9,1
2024-08-24,Ecatepec,Ciudad Azteca,5,19,8,36.61,0.8,5,1
2024-08-24,Ecatepec,San Cristóbal,5,21,8,36.61,0.8,11,1
2024-08-24,Ecatepec,Las Américas,5,9,8,36.61,0.8,8,1
2024-08-24,Chimalhuacán,San Lorenzo,5,8,8,36.61,0.78,11,0
2024-08-24,Chimalhuacán,Xochiaca,5,10,8,36.61,0.78,9,0
2024-08-24,Naucalpan,El Molinito,5,15,8,36.61,0.7,3,1
